CRASH DATE TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CONTRIBUTING CATEGORY V1,SEASON,TIME OF DAY,IS RUSH HOUR
2023-01-24 15:00:00,BROOKLYN,11207,40.652767,-73.8863,1,0,Driver Inattention/Distraction,4601067,Sedan,Driver Inattention,Winter,Afternoon,False
2023-01-24 16:26:00,BROOKLYN,11206,40.70604,-73.94129,1,0,Failure to Yield Right-of-Way,4601613,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-24 17:00:00,BROOKLYN,11211,40.7042,-73.95825,0,0,Following Too Closely,4600751,Sedan,Moving Violation,Winter,Evening,True
2023-01-24 17:20:00,BROOKLYN,11201,40.69024,-73.99437,1,0,Driver Inattention/Distraction,4600297,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-24 21:32:00,BROOKLYN,11207,40.679337,-73.89483,1,0,Driver Inattention/Distraction,4601084,E-Bike,Driver Inattention,Winter,Night,False
2023-01-24 22:30:00,BROOKLYN,11236,40.636986,-73.88923,0,0,Driver Inattention/Distraction,4600465,Taxi,Driver Inattention,Winter,Night,False
2023-01-24 22:40:00,BROOKLYN,11206,40.704624,-73.93503,0,0,Passing or Lane Usage Improper,4600750,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-24 23:06:00,BROOKLYN,11201,40.691227,-73.98214,0,0,Turning Improperly,4600882,Sedan,Moving Violation,Winter,Night,False
2023-01-24 23:45:00,QUEENS,11368,40.74869,-73.85772,1,0,Driver Inattention/Distraction,4603947,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-01-25 07:00:00,QUEENS,11385,40.71364,-73.91789,0,0,Following Too Closely,4600907,Sedan,Moving Violation,Winter,Early Morning,True
2023-01-25 07:05:00,BROOKLYN,11211,40.70193,-73.957275,0,0,Backing Unsafely,4600360,Sedan,Moving Violation,Winter,Early Morning,True
2023-01-25 07:55:00,BROOKLYN,11236,40.636242,-73.893776,0,0,Passing or Lane Usage Improper,4602436,Bus,Moving Violation,Winter,Early Morning,True
2023-01-25 09:30:00,BROOKLYN,11211,40.71196,-73.9407,0,0,Driver Inattention/Distraction,4602238,Sedan,Driver Inattention,Winter,Morning,False
2023-01-25 09:30:00,QUEENS,11385,40.702972,-73.888054,0,0,Backing Unsafely,4600435,Sedan,Moving Violation,Winter,Morning,False
2023-01-25 11:55:00,BROOKLYN,11236,40.639275,-73.90746,1,0,Failure to Yield Right-of-Way,4602176,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-25 12:00:00,BROOKLYN,11236,40.646717,-73.908195,0,0,Driver Inattention/Distraction,4600552,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-01-25 12:25:00,BROOKLYN,11207,40.658646,-73.89044,0,0,Backing Unsafely,4601069,Pick-up Truck,Moving Violation,Winter,Afternoon,False
2023-01-25 12:55:00,BROOKLYN,11211,40.703896,-73.958786,1,0,Driver Inattention/Distraction,4600755,Bike,Driver Inattention,Winter,Afternoon,False
2023-01-25 13:30:00,BROOKLYN,11206,40.701782,-73.9423,0,0,Following Too Closely,4600754,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-25 14:22:00,BROOKLYN,11207,40.652767,-73.8863,1,0,Following Too Closely,4601070,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-25 15:30:00,QUEENS,11373,40.74675,-73.88951,0,0,Driver Inattention/Distraction,4601227,Sedan,Driver Inattention,Winter,Afternoon,False
2023-01-25 16:30:00,BROOKLYN,11206,40.702847,-73.93353,0,0,Driver Inattention/Distraction,4605966,Sedan,Driver Inattention,Winter,Evening,True
2023-01-25 16:35:00,BROOKLYN,11211,40.711323,-73.94725,1,0,Turning Improperly,4600753,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-25 16:36:00,QUEENS,11373,40.738995,-73.88918,0,0,Driver Inattention/Distraction,4600609,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-25 17:45:00,BROOKLYN,11206,40.695377,-73.94921,1,0,Failure to Yield Right-of-Way,4600727,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-25 19:20:00,BROOKLYN,11211,40.715927,-73.957634,1,0,Failure to Yield Right-of-Way,4601112,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,False
2023-01-25 19:20:00,BROOKLYN,11207,40.660328,-73.88656,2,0,Failure to Yield Right-of-Way,4601073,Sedan,Moving Violation,Winter,Evening,False
2023-01-25 20:40:00,BROOKLYN,11234,40.625786,-73.92832,1,0,Driver Inattention/Distraction,4602061,Sedan,Driver Inattention,Winter,Night,False
2023-01-25 21:04:00,QUEENS,11385,40.71184,-73.905594,1,0,Failure to Yield Right-of-Way,4601509,Motorcycle,Moving Violation,Winter,Night,False
2023-01-25 21:40:00,BROOKLYN,11207,40.65452,-73.882225,0,0,Driver Inexperience,4601074,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-01-26 01:15:00,QUEENS,11368,40.75609,-73.85858,0,0,Driver Inattention/Distraction,4600979,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-01-26 06:30:00,BROOKLYN,11206,40.69798,-73.93704,0,0,Driver Inattention/Distraction,4601434,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,True
2023-01-26 06:40:00,QUEENS,11385,40.705223,-73.87857,1,0,Failure to Yield Right-of-Way,4600631,Sedan,Moving Violation,Winter,Early Morning,True
2023-01-26 07:15:00,QUEENS,11101,40.742874,-73.933945,0,0,Driver Inattention/Distraction,4600879,Sedan,Driver Inattention,Winter,Early Morning,True
2023-01-26 08:25:00,BROOKLYN,11207,40.657814,-73.89613,2,0,Following Too Closely,4601088,Tow Truck / Wrecker,Moving Violation,Winter,Morning,True
2023-01-26 10:30:00,QUEENS,11101,40.748276,-73.93918,0,0,Backing Unsafely,4600881,Sedan,Moving Violation,Winter,Morning,False
2023-01-26 11:49:00,BROOKLYN,11211,40.715614,-73.94796,0,0,Unsafe Speed,4601147,PK,Moving Violation,Winter,Morning,False
2023-01-26 12:40:00,BROOKLYN,11236,40.636505,-73.91572,0,0,Following Too Closely,4600828,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-26 13:00:00,BROOKLYN,11206,40.703472,-73.9306,0,0,Passing Too Closely,4601004,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-26 16:45:00,BROOKLYN,11211,40.71361,-73.9591,0,0,Driver Inattention/Distraction,4602268,Sedan,Driver Inattention,Winter,Evening,True
2023-01-26 18:14:00,BROOKLYN,11236,40.640568,-73.91391,1,0,Traffic Control Disregarded,4601053,Sedan,Moving Violation,Winter,Evening,True
2023-01-26 19:00:00,BROOKLYN,11234,40.61298,-73.92631,0,0,Driver Inattention/Distraction,4601402,Sedan,Driver Inattention,Winter,Evening,True
2023-01-27 00:00:00,BROOKLYN,11207,40.66545,-73.88939,0,0,Unsafe Speed,4601459,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-01-27 01:29:00,BROOKLYN,11236,40.642002,-73.898834,1,0,Driver Inattention/Distraction,4601054,Sedan,Driver Inattention,Winter,Late Night,False
2023-01-27 06:00:00,QUEENS,11101,40.748913,-73.9374,0,0,Failure to Yield Right-of-Way,4601117,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,True
2023-01-27 08:40:00,BROOKLYN,11206,40.700108,-73.95383,0,0,Passing or Lane Usage Improper,4601311,Box Truck,Moving Violation,Winter,Morning,True
2023-01-27 09:01:00,BROOKLYN,11206,40.6997,-73.94425,1,0,Driver Inattention/Distraction,4601976,Garbage or Refuse,Driver Inattention,Winter,Morning,False
2023-01-27 11:00:00,BROOKLYN,11201,40.693665,-73.983696,0,0,Backing Unsafely,4601912,Sedan,Moving Violation,Winter,Morning,False
2023-01-27 11:56:00,BROOKLYN,11234,40.621483,-73.9252,0,0,Passing or Lane Usage Improper,4604862,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-27 12:30:00,BROOKLYN,11211,40.71528,-73.93386,0,0,Unsafe Speed,4602269,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-27 15:20:00,QUEENS,11385,40.691433,-73.89063,0,0,Passing or Lane Usage Improper,4603697,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-27 15:40:00,QUEENS,11101,40.755234,-73.941246,1,0,Failure to Yield Right-of-Way,4601207,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-27 18:00:00,BROOKLYN,11234,40.613056,-73.91757,1,0,Driver Inattention/Distraction,4601404,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-27 18:01:00,BROOKLYN,11236,40.63686,-73.91345,0,0,Backing Unsafely,4601051,Sedan,Moving Violation,Winter,Evening,True
2023-01-27 19:30:00,QUEENS,11385,40.711094,-73.91705,0,0,Driver Inattention/Distraction,4603273,Sedan,Driver Inattention,Winter,Evening,False
2023-01-27 21:45:00,BROOKLYN,11207,40.67258,-73.89122,6,0,Failure to Yield Right-of-Way,4601057,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-27 21:50:00,BROOKLYN,11207,40.66531,-73.890305,0,0,Unsafe Speed,4601462,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-27 21:50:00,BROOKLYN,11207,40.66447,-73.89593,0,0,Unsafe Speed,4601451,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-27 22:15:00,BROOKLYN,11211,40.7124,-73.95136,1,0,Passing or Lane Usage Improper,4602697,Sedan,Moving Violation,Winter,Night,False
2023-01-28 04:50:00,BROOKLYN,11211,40.7138,-73.93319,0,0,Failure to Yield Right-of-Way,4601308,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,False
2023-01-28 05:44:00,QUEENS,11373,40.736076,-73.87663,0,0,Driver Inattention/Distraction,4601230,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,False
2023-01-28 08:40:00,QUEENS,11101,40.741936,-73.95441,0,0,Backing Unsafely,4601362,Flat Rack,Moving Violation,Winter,Morning,True
2023-01-28 12:48:00,BROOKLYN,11236,40.646244,-73.904564,0,0,Passing or Lane Usage Improper,4601538,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-28 13:36:00,QUEENS,11373,40.735752,-73.88052,1,0,Driver Inattention/Distraction,4601233,E-Bike,Driver Inattention,Winter,Afternoon,False
2023-01-28 13:45:00,BROOKLYN,11236,40.646263,-73.90457,0,0,Unsafe Lane Changing,4601158,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-28 14:00:00,BROOKLYN,11207,40.67816,-73.897484,0,0,Driver Inattention/Distraction,4602048,Sedan,Driver Inattention,Winter,Afternoon,False
2023-01-28 14:04:00,QUEENS,11101,40.74473,-73.93359,1,0,Driver Inattention/Distraction,4601836,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-01-28 15:00:00,BROOKLYN,11201,40.69299,-73.987274,0,0,Failure to Yield Right-of-Way,4601407,Bike,Moving Violation,Winter,Afternoon,False
2023-01-28 18:01:00,QUEENS,11373,40.74238,-73.88189,1,0,Driver Inattention/Distraction,4610700,Bike,Driver Inattention,Winter,Evening,True
2023-01-28 18:30:00,BROOKLYN,11206,40.702675,-73.93396,1,0,Failure to Yield Right-of-Way,4601353,Sedan,Moving Violation,Winter,Evening,True
2023-01-28 19:00:00,QUEENS,11385,40.71032,-73.89937,1,0,Following Too Closely,4601731,Sedan,Moving Violation,Winter,Evening,True
2023-01-28 23:18:00,BROOKLYN,11234,40.63413,-73.928505,0,0,Unsafe Lane Changing,4602063,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-29 00:35:00,BROOKLYN,11207,40.665993,-73.8858,2,0,Unsafe Speed,4601456,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-01-29 00:40:00,BROOKLYN,11206,40.703373,-73.93764,0,0,Reaction to Uninvolved Vehicle,4601608,Sedan,Driver Inattention,Winter,Late Night,False
2023-01-29 01:15:00,QUEENS,11101,40.748913,-73.9374,1,0,Failure to Yield Right-of-Way,4601366,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-01-29 01:40:00,BROOKLYN,11211,40.714066,-73.94938,0,0,Passing Too Closely,4601908,Sedan,Moving Violation,Winter,Late Night,False
2023-01-29 03:00:00,QUEENS,11101,40.753468,-73.91355,0,0,Aggressive Driving/Road Rage,4602547,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-01-29 04:00:00,BROOKLYN,11211,40.71337,-73.934814,0,0,Failure to Yield Right-of-Way,4601609,Sedan,Moving Violation,Winter,Early Morning,False
2023-01-29 04:39:00,QUEENS,11368,40.757145,-73.86454,1,0,Driver Inattention/Distraction,4605518,Taxi,Driver Inattention,Winter,Early Morning,False
2023-01-29 04:51:00,QUEENS,11373,40.73821,-73.866486,0,0,Driver Inattention/Distraction,4603150,Sedan,Driver Inattention,Winter,Early Morning,False
2023-01-29 05:00:00,QUEENS,11385,40.698677,-73.89977,0,0,Driver Inattention/Distraction,4601735,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,False
2023-01-29 08:50:00,QUEENS,11101,40.75199,-73.931274,1,0,Failure to Yield Right-of-Way,4601489,Sedan,Moving Violation,Winter,Morning,True
2023-01-29 12:20:00,QUEENS,11101,40.741028,-73.93432,0,0,Driver Inattention/Distraction,4601368,Taxi,Driver Inattention,Winter,Afternoon,False
2023-01-29 15:16:00,QUEENS,11101,40.752403,-73.92442,1,0,Following Too Closely,4602546,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-29 15:57:00,BROOKLYN,11236,40.629417,-73.89649,2,0,Traffic Control Disregarded,4601539,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-29 16:14:00,BROOKLYN,11234,40.61487,-73.940796,0,0,Traffic Control Disregarded,4601403,Sedan,Moving Violation,Winter,Evening,True
2023-01-29 17:09:00,QUEENS,11373,40.73831,-73.88548,0,0,Turning Improperly,4601916,Sedan,Moving Violation,Winter,Evening,True
2023-01-29 20:17:00,QUEENS,11373,40.744057,-73.88348,0,0,Driver Inattention/Distraction,4601910,Sedan,Driver Inattention,Winter,Night,False
2023-01-29 20:38:00,BROOKLYN,11207,40.679688,-73.89255,0,0,Driver Inattention/Distraction,4602043,Sedan,Driver Inattention,Winter,Night,False
2023-01-29 20:50:00,BROOKLYN,11236,40.641407,-73.91229,0,0,Driver Inattention/Distraction,4601723,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-01-29 23:00:00,BROOKLYN,11201,40.69595,-73.9824,0,0,Driver Inattention/Distraction,4601524,Sedan,Driver Inattention,Winter,Night,False
2023-01-30 10:30:00,BROOKLYN,11207,40.67175,-73.89685,1,0,Following Too Closely,4602060,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-30 11:40:00,QUEENS,11385,40.707794,-73.87326,0,0,Passing or Lane Usage Improper,4603275,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-30 12:01:00,QUEENS,11385,40.713333,-73.91305,0,0,Following Too Closely,4603274,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-30 14:20:00,BROOKLYN,11206,40.700058,-73.93279,0,0,Passing Too Closely,4602015,Sedan,Moving Violation,Winter,Afternoon,False
2023-01-30 14:31:00,BROOKLYN,11206,40.70025,-73.93774,0,0,Passing Too Closely,4601886,Bus,Moving Violation,Winter,Afternoon,False
2023-01-30 16:24:00,BROOKLYN,11201,40.692123,-73.98904,0,0,Passing or Lane Usage Improper,4605547,Pick-up Truck,Moving Violation,Winter,Evening,True
2023-01-30 16:40:00,QUEENS,11385,40.711903,-73.90019,0,0,Aggressive Driving/Road Rage,4603693,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-30 17:48:00,BROOKLYN,11206,40.704624,-73.93503,0,0,Driver Inattention/Distraction,4602696,Box Truck,Driver Inattention,Winter,Evening,True
2023-01-30 21:40:00,BROOKLYN,11207,40.675735,-73.89686,1,0,Driver Inattention/Distraction,4602058,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-01-30 22:20:00,QUEENS,11385,40.699585,-73.902245,1,0,Traffic Control Disregarded,4603689,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-01-31 07:56:00,BROOKLYN,11234,40.620064,-73.93791,0,0,Driver Inattention/Distraction,4602532,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,True
2023-01-31 08:30:00,BROOKLYN,11206,40.705254,-73.93944,1,0,Driver Inattention/Distraction,4602248,Sedan,Driver Inattention,Winter,Morning,True
2023-01-31 09:34:00,QUEENS,11368,40.738373,-73.86008,0,0,Backing Unsafely,4602159,Sedan,Moving Violation,Winter,Morning,False
2023-01-31 10:30:00,BROOKLYN,11201,40.702927,-73.984665,0,0,Passing or Lane Usage Improper,4602660,Flat Bed,Moving Violation,Winter,Morning,False
2023-01-31 10:40:00,BROOKLYN,11206,40.71143,-73.94216,0,0,Driver Inattention/Distraction,4602249,Box Truck,Driver Inattention,Winter,Morning,False
2023-01-31 11:04:00,BROOKLYN,11234,40.62124,-73.929085,0,0,Failure to Yield Right-of-Way,4602535,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-01-31 11:20:00,BROOKLYN,11201,40.689865,-73.995674,0,0,Driver Inattention/Distraction,4602001,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,False
2023-01-31 12:30:00,BROOKLYN,11211,40.70654,-73.95041,0,0,Passing Too Closely,4602235,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-31 12:48:00,BROOKLYN,11234,40.617382,-73.93114,0,0,Following Too Closely,4602065,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-01-31 13:00:00,BROOKLYN,11211,40.71148,-73.9456,0,0,Driver Inattention/Distraction,4602602,Ambulance,Driver Inattention,Winter,Afternoon,False
2023-01-31 13:00:00,BROOKLYN,11201,40.690544,-73.995445,0,0,Failure to Yield Right-of-Way,4602675,AMBULANCE,Moving Violation,Winter,Afternoon,False
2023-01-31 13:00:00,BROOKLYN,11201,40.69613,-73.987114,0,0,Driver Inattention/Distraction,4602066,Sedan,Driver Inattention,Winter,Afternoon,False
2023-01-31 13:02:00,BROOKLYN,11236,40.642616,-73.91734,0,0,Driver Inattention/Distraction,4602435,Bus,Driver Inattention,Winter,Afternoon,False
2023-01-31 15:00:00,BROOKLYN,11206,40.71107,-73.93763,0,0,Driver Inattention/Distraction,4602817,Sedan,Driver Inattention,Winter,Afternoon,False
2023-01-31 16:05:00,BROOKLYN,11201,40.692497,-73.98896,0,0,Driver Inattention/Distraction,4602091,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-31 16:30:00,QUEENS,11101,40.751972,-73.93197,1,0,Traffic Control Disregarded,4602163,E-Scooter,Moving Violation,Winter,Evening,True
2023-01-31 17:40:00,BROOKLYN,11206,40.701077,-73.94043,1,0,Driver Inattention/Distraction,4602937,E-Bike,Driver Inattention,Winter,Evening,True
2023-01-31 18:14:00,BROOKLYN,11207,40.656673,-73.89678,0,0,Backing Unsafely,4602356,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-01-31 18:50:00,BROOKLYN,11236,40.634552,-73.91477,0,0,Driver Inattention/Distraction,4602391,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-01-31 19:11:00,QUEENS,11373,40.743973,-73.8851,0,0,Driver Inattention/Distraction,4602154,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,False
2023-01-31 19:15:00,BROOKLYN,11206,40.700726,-73.94194,0,0,Driver Inattention/Distraction,4602252,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,False
2023-01-31 20:00:00,BROOKLYN,11206,40.700718,-73.929794,0,0,Driver Inexperience,4602173,Sedan,Driver Inattention,Winter,Night,False
2023-01-31 22:13:00,QUEENS,11373,40.733498,-73.87038,0,0,Driver Inattention/Distraction,4602156,Convertible,Driver Inattention,Winter,Night,False
2023-02-01 07:15:00,BROOKLYN,11234,40.634483,-73.91886,0,0,Driver Inattention/Distraction,4603169,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Early Morning,True
2023-02-01 07:30:00,BROOKLYN,11236,40.637993,-73.917366,0,0,Passing or Lane Usage Improper,4602293,Sedan,Moving Violation,Winter,Early Morning,True
2023-02-01 08:20:00,BROOKLYN,11207,40.679607,-73.89303,1,0,Driver Inattention/Distraction,4602458,Sedan,Driver Inattention,Winter,Morning,True
2023-02-01 12:44:00,BROOKLYN,11236,40.647686,-73.90237,0,0,Passing or Lane Usage Improper,4602611,Street Swe,Moving Violation,Winter,Afternoon,False
2023-02-01 13:20:00,BROOKLYN,11211,40.716698,-73.943054,1,0,Driver Inattention/Distraction,4604256,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-01 13:40:00,QUEENS,11368,40.743935,-73.85749,1,0,Failure to Yield Right-of-Way,4602500,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-01 13:47:00,BROOKLYN,11207,40.65768,-73.887794,2,0,Unsafe Speed,4604296,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-01 13:55:00,QUEENS,11368,40.749374,-73.86752,1,0,Failure to Yield Right-of-Way,4604177,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-01 15:36:00,BROOKLYN,11236,40.645397,-73.893585,0,0,Passing or Lane Usage Improper,4602382,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-01 16:36:00,BROOKLYN,11207,40.657787,-73.895966,1,0,Driver Inattention/Distraction,4602461,Sedan,Driver Inattention,Winter,Evening,True
2023-02-01 17:30:00,BROOKLYN,11207,40.65342,-73.88898,0,0,Backing Unsafely,4602462,Sedan,Moving Violation,Winter,Evening,True
2023-02-01 18:50:00,BROOKLYN,11206,40.701912,-73.93699,1,0,Driver Inattention/Distraction,4606804,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-01 22:00:00,BROOKLYN,11206,40.700527,-73.94161,0,0,Backing Unsafely,4602597,Sedan,Moving Violation,Winter,Night,False
2023-02-01 22:55:00,BROOKLYN,11211,40.707973,-73.9566,0,0,Driver Inattention/Distraction,4602608,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Night,False
2023-02-01 23:50:00,QUEENS,11368,40.74579,-73.85622,0,0,Driver Inattention/Distraction,4602504,Sedan,Driver Inattention,Winter,Night,False
2023-02-02 00:00:00,QUEENS,11368,40.756287,-73.860725,2,0,Driver Inattention/Distraction,4603217,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Late Night,False
2023-02-02 04:35:00,BROOKLYN,11207,40.655563,-73.87974,0,0,Driver Inattention/Distraction,4604308,Sedan,Driver Inattention,Winter,Early Morning,False
2023-02-02 06:10:00,BROOKLYN,11211,40.71337,-73.934814,1,0,Traffic Control Disregarded,4604612,E-Bike,Moving Violation,Winter,Early Morning,True
2023-02-02 07:45:00,QUEENS,11385,40.701057,-73.886,0,0,Passing Too Closely,4603699,Sedan,Moving Violation,Winter,Early Morning,True
2023-02-02 08:25:00,QUEENS,11368,40.757774,-73.86255,2,0,Driver Inattention/Distraction,4603216,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Morning,True
2023-02-02 08:52:00,BROOKLYN,11201,40.692154,-73.98529,1,0,Failure to Yield Right-of-Way,4602679,SCHOOL BUS,Moving Violation,Winter,Morning,True
2023-02-02 11:37:00,BROOKLYN,11234,40.61304,-73.92621,2,0,Following Too Closely,4602849,Sedan,Moving Violation,Winter,Morning,False
2023-02-02 12:10:00,QUEENS,11101,40.74473,-73.93359,1,0,Driver Inattention/Distraction,4603382,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-02 12:17:00,BROOKLYN,11207,40.658577,-73.89063,3,0,Failure to Yield Right-of-Way,4604287,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-02 12:44:00,BROOKLYN,11201,40.689453,-73.984535,0,0,Passing Too Closely,4602662,Bus,Moving Violation,Winter,Afternoon,False
2023-02-02 15:12:00,BROOKLYN,11211,40.712925,-73.93662,1,0,Failure to Yield Right-of-Way,4602861,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-02 15:30:00,BROOKLYN,11234,40.62374,-73.92448,1,0,Driver Inattention/Distraction,4603018,Sedan,Driver Inattention,Winter,Afternoon,False
2023-02-02 16:00:00,BROOKLYN,11234,40.618484,-73.913506,1,0,Traffic Control Disregarded,4603162,Sedan,Moving Violation,Winter,Evening,True
2023-02-02 17:27:00,BROOKLYN,11234,40.632065,-73.91861,0,0,Driver Inattention/Distraction,4603017,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-02 17:50:00,BROOKLYN,11234,40.616047,-73.93464,0,0,Driver Inattention/Distraction,4603165,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-02 18:37:00,QUEENS,11368,40.754776,-73.85376,0,0,Driver Inattention/Distraction,4603214,Taxi,Driver Inattention,Winter,Evening,True
2023-02-02 19:30:00,BROOKLYN,11211,40.7084,-73.95549,0,0,Driver Inattention/Distraction,4606139,Sedan,Driver Inattention,Winter,Evening,False
2023-02-03 00:38:00,QUEENS,11373,40.741295,-73.88029,0,0,Following Too Closely,4602725,4 dr sedan,Moving Violation,Winter,Late Night,False
2023-02-03 06:50:00,BROOKLYN,11207,40.673714,-73.892456,0,0,Driver Inattention/Distraction,4604301,Sedan,Driver Inattention,Winter,Early Morning,True
2023-02-03 07:54:00,QUEENS,11385,40.713013,-73.90802,0,0,Turning Improperly,4603692,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,True
2023-02-03 11:43:00,BROOKLYN,11234,40.630688,-73.92521,1,0,Traffic Control Disregarded,4603163,Sedan,Moving Violation,Winter,Morning,False
2023-02-03 12:10:00,BROOKLYN,11211,40.70421,-73.96123,1,0,Passing Too Closely,4602954,Bus,Moving Violation,Winter,Afternoon,False
2023-02-03 13:00:00,BROOKLYN,11236,40.631454,-73.89029,0,0,Following Too Closely,4603212,Taxi,Moving Violation,Winter,Afternoon,False
2023-02-03 14:05:00,QUEENS,11385,40.704594,-73.90826,1,0,Unsafe Speed,4603286,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-03 15:00:00,QUEENS,11101,40.738995,-73.93474,0,0,Driver Inattention/Distraction,4602868,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Afternoon,False
2023-02-03 16:26:00,BROOKLYN,11234,40.6224,-73.936646,0,0,Driver Inattention/Distraction,4603166,Station Wagon/Sport Utility Vehicle,Driver Inattention,Winter,Evening,True
2023-02-03 17:00:00,QUEENS,11101,40.738155,-73.940605,0,0,Driver Inattention/Distraction,4602973,Sedan,Driver Inattention,Winter,Evening,True
